transaction_id,customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add-on_total,add_on_1,add_on_2,add_on_3
TRS0601240046,11942,31,Male,Yes,Smartphone,SMP234,4,Cancelled,Credit Card,9117.44,1139.68,8,2024-01-06,Expedited,13.44,Impulse Item,None,None
TRS0601240047,11555,28,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,6068.88,674.32,9,2024-01-06,Same Day,167.34,Impulse Item,Impulse Item,Extended Warranty
TRS0601240048,17676,77,Female,Yes,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,2024-01-06,Same Day,62.2,Impulse Item,None,None
TRS0601240049,14278,73,Female,No,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,2024-01-06,Same Day,90.02,Extended Warranty,None,None
TRS0601240050,8611,30,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,7911.9,791.19,10,2024-01-06,Standard,30.55,Impulse Item,None,None
TRS0601240051,15810,53,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,674.32,674.32,1,2024-01-06,Standard,182.85,Extended Warranty,Accessory,Extended Warranty
TRS0601240052,19997,27,Male,No,Headphones,HDP456,1,Cancelled,Bank Transfer,2528.26,361.18,7,2024-01-06,Expedited,101.34,Extended Warranty,Accessory,None
TRS0601240053,12736,68,Male,No,Tablet,TBL345,2,Completed,PayPal,6291.28,786.41,8,2024-01-06,Standard,0.0,None,None,None
TRS0601240054,8699,33,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,2024-01-06,Standard,71.88,Accessory,Accessory,Accessory
TRS0701240001,12378,79,Male,No,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,2024-01-07,Expedited,37.85,Impulse Item,None,None
TRS0701240002,6495,50,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2024-01-07,Overnight,38.28,Impulse Item,Impulse Item,None
TRS0701240003,16584,64,Male,No,Tablet,TBL345,2,Completed,PayPal,7864.1,786.41,10,2024-01-07,Standard,185.03,Impulse Item,Extended Warranty,Impulse Item
TRS0701240004,9820,54,Female,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,2024-01-07,Standard,69.09,Impulse Item,Impulse Item,Accessory
TRS0701240005,18274,73,Female,No,Laptop,LTP123,2,Cancelled,Bank Transfer,5394.56,674.32,8,2024-01-07,Expedited,135.62,Accessory,Impulse Item,None
TRS0701240006,18192,45,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,2757.0,459.5,6,2024-01-07,Expedited,78.88,Accessory,Accessory,None
TRS0701240007,3043,66,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-01-07,Standard,40.27,Impulse Item,None,None
TRS0701240008,6437,72,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,2024-01-07,Standard,77.01,Impulse Item,Extended Warranty,Accessory
TRS0701240009,2615,55,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,2783.76,463.96,6,2024-01-07,Overnight,0.0,None,None,None
TRS0701240010,16830,57,Male,No,Headphones,HDP456,1,Completed,PayPal,2167.08,361.18,6,2024-01-07,Standard,0.0,None,None,None
TRS0701240011,19991,75,Male,No,Headphones,HDP456,1,Completed,Credit Card,3250.62,361.18,9,2024-01-07,Same Day,0.0,None,None,None
TRS0701240012,15320,68,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,1139.68,1139.68,1,2024-01-07,Expedited,138.86,Extended Warranty,Impulse Item,Impulse Item
TRS0701240013,19559,45,Female,No,Tablet,TBL345,4,Completed,PayPal,3932.05,786.41,5,2024-01-07,Standard,0.0,None,None,None
TRS0701240014,8545,52,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-01-07,Overnight,39.89,Impulse Item,None,None
TRS0701240015,6177,38,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,5538.33,791.19,7,2024-01-07,Overnight,88.69,Accessory,Extended Warranty,Accessory
TRS0701240016,4234,66,Male,No,Smartphone,SKU1001,5,Completed,PayPal,186.75,20.75,9,2024-01-07,Standard,118.2,Accessory,Extended Warranty,Impulse Item
TRS0701240017,13831,37,Female,No,Laptop,LTP123,5,Completed,PayPal,1348.64,674.32,2,2024-01-07,Same Day,155.1,Accessory,Accessory,Extended Warranty
TRS0701240018,17097,77,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,10257.12,1139.68,9,2024-01-07,Expedited,90.42,Impulse Item,Extended Warranty,None
TRS0701240019,5311,68,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2024-01-07,Overnight,0.0,None,None,None
TRS0701240020,14050,19,Female,No,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,2024-01-07,Same Day,0.0,None,None,None
TRS0701240021,7443,41,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-01-07,Standard,48.17,Accessory,Impulse Item,None
TRS0701240022,9477,33,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2024-01-07,Standard,12.92,Impulse Item,None,None
TRS0701240023,8263,33,Female,No,Laptop,SKU1005,3,Completed,PayPal,1855.84,463.96,4,2024-01-07,Overnight,42.8,Extended Warranty,Accessory,Accessory
TRS0701240024,3430,52,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,3955.95,791.19,5,2024-01-07,Overnight,0.0,None,None,None
TRS0701240025,7772,26,Male,Yes,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-01-07,Standard,78.13,Accessory,Accessory,Impulse Item
TRS0701240026,8192,27,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2024-01-07,Standard,65.45,Accessory,Impulse Item,None
TRS0701240027,13065,20,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,1838.0,459.5,4,2024-01-07,Same Day,166.81,Impulse Item,Accessory,Impulse Item
TRS0701240028,13070,28,Male,Yes,Headphones,HDP456,5,Completed,PayPal,2528.26,361.18,7,2024-01-07,Same Day,164.0,Accessory,Extended Warranty,Impulse Item
TRS0701240029,8876,25,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-01-07,Express,60.68,Extended Warranty,Impulse Item,None
TRS0701240030,8354,67,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-01-07,Standard,0.0,None,None,None
TRS0701240031,5907,68,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,494.06,247.03,2,2024-01-07,Standard,24.46,Extended Warranty,Accessory,Extended Warranty
TRS0701240032,18769,36,Female,No,Tablet,TBL345,2,Completed,Credit Card,1572.82,786.41,2,2024-01-07,Expedited,124.69,Impulse Item,Impulse Item,Impulse Item
TRS0701240033,11309,38,Female,Yes,Tablet,TBL345,1,Completed,Bank Transfer,7077.69,786.41,9,2024-01-07,Standard,127.37,Accessory,Impulse Item,Impulse Item
TRS0701240034,18731,66,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1444.72,361.18,4,2024-01-07,Same Day,161.43,Extended Warranty,Impulse Item,None
TRS0701240035,17404,46,Male,No,Smartphone,SMP234,4,Completed,Credit Card,1139.68,1139.68,1,2024-01-07,Same Day,113.52,Extended Warranty,Impulse Item,Extended Warranty
TRS0701240036,7055,58,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,1391.88,463.96,3,2024-01-07,Overnight,25.0,Accessory,None,None
TRS0701240037,17391,53,Male,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,4135.5,459.5,9,2024-01-07,Expedited,20.42,Extended Warranty,None,None
TRS0701240038,11481,59,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,6291.28,786.41,8,2024-01-07,Same Day,54.51,Extended Warranty,None,None
TRS0701240039,12071,59,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,4720.24,674.32,7,2024-01-07,Standard,184.25,Impulse Item,Accessory,None
TRS0701240040,16336,19,Female,No,Laptop,LTP123,5,Completed,PayPal,6743.2,674.32,10,2024-01-07,Standard,160.62,Extended Warranty,Accessory,None
TRS0701240041,9812,22,Female,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-01-07,Standard,46.28,Impulse Item,None,None
TRS0701240042,9652,65,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-01-07,Express,90.91,Extended Warranty,Impulse Item,Impulse Item
TRS0701240043,13747,55,Male,No,Smartphone,SMP234,3,Completed,PayPal,5698.4,1139.68,5,2024-01-07,Expedited,203.23,Extended Warranty,Extended Warranty,Impulse Item
TRS0701240044,1308,30,Female,Yes,Laptop,SKU1005,3,Completed,PayPal,1391.88,463.96,3,2024-01-07,Standard,41.62,Accessory,Impulse Item,None
TRS0701240045,1536,75,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,2024-01-07,Standard,65.71,Extended Warranty,Impulse Item,None
TRS0701240046,18970,43,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,2697.28,674.32,4,2024-01-07,Same Day,185.03,Impulse Item,Extended Warranty,None
TRS0701240047,1313,51,Male,No,Tablet,SKU1002,3,Completed,PayPal,1729.21,247.03,7,2024-01-07,Express,31.97,Accessory,None,None
TRS0701240048,7908,19,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-01-07,Overnight,83.58,Impulse Item,Accessory,Extended Warranty
TRS0701240049,2116,65,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,103.75,20.75,5,2024-01-07,Overnight,0.0,None,None,None
TRS0701240050,17075,65,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,4718.46,786.41,6,2024-01-07,Same Day,135.47,Extended Warranty,Accessory,None
TRS0701240051,19876,28,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,11396.8,1139.68,10,2024-01-07,Expedited,96.94,Accessory,Impulse Item,Impulse Item
TRS0701240052,8312,78,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-01-07,Standard,8.33,Impulse Item,None,None
TRS0701240053,18185,31,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,9117.44,1139.68,8,2024-01-07,Same Day,0.0,None,None,None
TRS0701240054,2343,63,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,2024-01-07,Express,36.22,Extended Warranty,None,None
TRS0701240055,16385,57,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,4558.72,1139.68,4,2024-01-07,Standard,70.92,Accessory,None,None
TRS0701240056,18539,23,Male,No,Laptop,LTP123,3,Completed,PayPal,674.32,674.32,1,2024-01-07,Standard,88.33,Impulse Item,Accessory,Accessory
TRS0701240057,7875,50,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-01-07,Overnight,38.39,Extended Warranty,None,None
TRS0701240058,3352,66,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,83.0,20.75,4,2024-01-07,Overnight,63.66,Impulse Item,Accessory,None
TRS0701240059,19630,44,Female,Yes,Smartphone,SMP234,2,Completed,Bank Transfer,1139.68,1139.68,1,2024-01-07,Same Day,90.37,Extended Warranty,Impulse Item,Accessory
TRS0701240060,15079,53,Female,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,10257.12,1139.68,9,2024-01-07,Standard,72.24,Extended Warranty,Impulse Item,None
TRS0701240061,15116,23,Male,No,Headphones,HDP456,4,Cancelled,Credit Card,3611.8,361.18,10,2024-01-07,Standard,100.07,Accessory,Impulse Item,None
TRS0701240062,16658,18,Female,No,Laptop,LTP123,4,Cancelled,Credit Card,2697.28,674.32,4,2024-01-07,Standard,29.69,Impulse Item,None,None
TRS0701240063,18533,69,Male,No,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,2024-01-07,Same Day,0.0,None,None,None
TRS0701240064,3710,59,Male,No,Smartwatch,SKU1003,3,Cancelled,PayPal,4224.15,844.83,5,2024-01-07,Express,14.52,Accessory,None,None
TRS0701240065,11716,68,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,4045.92,674.32,6,2024-01-07,Expedited,216.26,Extended Warranty,Impulse Item,Accessory
TRS0701240066,19784,22,Male,Yes,Headphones,HDP456,2,Completed,PayPal,3250.62,361.18,9,2024-01-07,Standard,0.0,None,None,None
TRS0701240067,7075,47,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2024-01-07,Express,0.0,None,None,None
TRS0701240068,11236,31,Male,No,Tablet,TBL345,1,Completed,PayPal,1572.82,786.41,2,2024-01-07,Standard,63.77,Accessory,None,None
TRS0701240069,3372,31,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-01-07,Standard,0.0,None,None,None
TRS0701240070,2090,20,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-01-07,Express,42.64,Extended Warranty,None,None
TRS0701240071,6689,34,Male,Yes,Laptop,SKU1005,3,Completed,PayPal,3247.72,463.96,7,2024-01-07,Express,30.93,Accessory,Accessory,None
TRS0701240072,7557,42,Male,No,Smartphone,SKU1001,5,Completed,PayPal,166.0,20.75,8,2024-01-07,Express,0.0,None,None,None
TRS0701240073,2185,72,Female,No,Laptop,SKU1005,3,Completed,PayPal,927.92,463.96,2,2024-01-07,Standard,8.01,Impulse Item,None,None
TRS0701240074,13729,26,Female,No,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,2024-01-07,Standard,107.66,Impulse Item,Impulse Item,None
TRS0701240075,18377,36,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,5504.87,786.41,7,2024-01-07,Expedited,166.12,Accessory,Accessory,None
TRS0701240076,17668,39,Female,Yes,Smartwatch,SWT567,5,Completed,PayPal,1838.0,459.5,4,2024-01-07,Expedited,0.0,None,None,None
TRS0701240077,15238,73,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,3216.5,459.5,7,2024-01-07,Standard,110.2,Accessory,Impulse Item,None
TRS0701240078,7115,37,Female,No,Tablet,SKU1002,3,Cancelled,PayPal,1976.24,247.03,8,2024-01-07,Standard,58.65,Impulse Item,Impulse Item,None
TRS0701240079,18634,77,Female,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-01-07,Standard,0.0,None,None,None
TRS0701240080,18703,55,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,2024-01-07,Same Day,116.85,Accessory,Impulse Item,None
TRS0801240001,1517,70,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7911.9,791.19,10,2024-01-08,Express,0.0,None,None,None
TRS0801240002,8241,71,Female,No,Smartphone,SKU1004,2,Completed,PayPal,3164.76,791.19,4,2024-01-08,Express,70.94,Impulse Item,Impulse Item,Extended Warranty
TRS0801240003,9485,23,Male,No,Smartphone,SKU1001,5,Completed,PayPal,207.5,20.75,10,2024-01-08,Standard,0.0,None,None,None
TRS0801240004,18619,52,Female,No,Headphones,HDP456,5,Cancelled,Bank Transfer,1444.72,361.18,4,2024-01-08,Standard,196.43,Impulse Item,Impulse Item,Extended Warranty
TRS0801240005,2389,72,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-01-08,Express,0.0,None,None,None
TRS0801240006,15644,45,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,6068.88,674.32,9,2024-01-08,Standard,0.0,None,None,None
TRS0801240007,1290,54,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-01-08,Standard,63.37,Impulse Item,Impulse Item,Extended Warranty
TRS0801240008,12594,68,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,2022.96,674.32,3,2024-01-08,Standard,0.0,None,None,None
TRS0801240009,12272,23,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4595.0,459.5,10,2024-01-08,Standard,88.56,Impulse Item,None,None
TRS0801240010,13815,60,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,2359.23,786.41,3,2024-01-08,Expedited,160.36,Impulse Item,Extended Warranty,Accessory
TRS0801240011,11880,49,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,1805.9,361.18,5,2024-01-08,Same Day,109.34,Extended Warranty,Impulse Item,None
TRS0801240012,11853,56,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,5394.56,674.32,8,2024-01-08,Expedited,82.69,Extended Warranty,None,None
TRS0801240013,8036,75,Female,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-01-08,Overnight,109.59,Extended Warranty,Accessory,Accessory
TRS0801240014,9691,79,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-01-08,Standard,18.86,Impulse Item,None,None
TRS0801240015,17180,49,Male,No,Laptop,LTP123,3,Completed,Credit Card,4720.24,674.32,7,2024-01-08,Standard,20.04,Impulse Item,None,None
TRS0801240016,2889,64,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-01-08,Express,47.1,Accessory,None,None
TRS0801240017,4919,61,Male,No,Smartphone,SKU1001,5,Completed,PayPal,62.25,20.75,3,2024-01-08,Standard,14.41,Impulse Item,None,None
TRS0801240018,19531,51,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,2757.0,459.5,6,2024-01-08,Standard,162.67,Accessory,Accessory,Accessory
TRS0801240019,11111,70,Female,No,Headphones,HDP456,4,Cancelled,Bank Transfer,2889.44,361.18,8,2024-01-08,Standard,70.7,Impulse Item,Extended Warranty,Impulse Item
TRS0801240020,11914,57,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,11396.8,1139.68,10,2024-01-08,Same Day,200.62,Impulse Item,Extended Warranty,Impulse Item
TRS0801240021,19795,46,Male,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,2024-01-08,Expedited,108.89,Extended Warranty,Impulse Item,None
TRS0801240022,3669,20,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,2024-01-08,Overnight,47.04,Impulse Item,None,None
TRS0801240023,18667,58,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,2024-01-08,Standard,104.57,Accessory,Accessory,Impulse Item
TRS0801240024,9812,22,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-01-08,Overnight,31.52,Extended Warranty,None,None
TRS0801240025,5294,47,Male,No,Tablet,SKU1002,3,Completed,Credit Card,988.12,247.03,4,2024-01-08,Standard,25.19,Extended Warranty,Impulse Item,None
TRS0801240026,17998,45,Male,No,Laptop,LTP123,3,Cancelled,Credit Card,674.32,674.32,1,2024-01-08,Expedited,137.75,Impulse Item,Accessory,Extended Warranty
TRS0801240027,3334,28,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,2024-01-08,Standard,87.94,Impulse Item,Extended Warranty,Impulse Item
TRS0801240028,8930,18,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-01-08,Overnight,0.0,None,None,None
TRS0801240029,15798,72,Male,Yes,Smartphone,SMP234,2,Completed,Bank Transfer,11396.8,1139.68,10,2024-01-08,Same Day,148.83,Accessory,Extended Warranty,Accessory
TRS0801240030,14815,78,Female,Yes,Tablet,TBL345,3,Completed,Credit Card,1572.82,786.41,2,2024-01-08,Standard,0.0,None,None,None
TRS0801240031,1125,46,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2024-01-08,Express,0.0,None,None,None
TRS0801240032,13370,50,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,2024-01-08,Standard,12.69,Impulse Item,None,None
TRS0801240033,11954,56,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-01-08,Expedited,28.46,Extended Warranty,None,None
TRS0801240034,13630,24,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,9117.44,1139.68,8,2024-01-08,Expedited,79.14,Extended Warranty,Impulse Item,Impulse Item
TRS0801240035,17480,49,Female,Yes,Tablet,TBL345,1,Cancelled,Credit Card,5504.87,786.41,7,2024-01-08,Standard,90.99,Impulse Item,None,None
TRS0801240036,17764,25,Female,Yes,Laptop,LTP123,1,Completed,Credit Card,674.32,674.32,1,2024-01-08,Standard,53.87,Accessory,None,None
TRS0801240037,18256,29,Male,Yes,Headphones,HDP456,4,Completed,Bank Transfer,722.36,361.18,2,2024-01-08,Same Day,187.75,Extended Warranty,Extended Warranty,Accessory
TRS0801240038,11947,24,Female,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,1378.5,459.5,3,2024-01-08,Same Day,0.0,None,None,None
TRS0801240039,2447,40,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-01-08,Express,31.69,Impulse Item,None,None
TRS0801240040,3203,57,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2024-01-08,Express,117.51,Accessory,Extended Warranty,Extended Warranty
TRS0801240041,8757,51,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,2024-01-08,Express,35.29,Extended Warranty,None,None
TRS0801240042,7937,63,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,3955.95,791.19,5,2024-01-08,Standard,43.1,Accessory,None,None
TRS0801240043,2555,43,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,844.83,844.83,1,2024-01-08,Overnight,0.0,None,None,None
TRS0801240044,13736,78,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,4595.0,459.5,10,2024-01-08,Standard,0.0,None,None,None
TRS0801240045,9697,70,Female,No,Laptop,SKU1005,3,Completed,PayPal,3711.68,463.96,8,2024-01-08,Overnight,29.03,Accessory,None,None
TRS0801240046,13245,18,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,4558.72,1139.68,4,2024-01-08,Standard,61.53,Impulse Item,None,None
TRS0801240047,18653,57,Male,No,Headphones,HDP456,2,Completed,Credit Card,1805.9,361.18,5,2024-01-08,Standard,0.0,None,None,None
TRS0801240048,19144,34,Male,Yes,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,2024-01-08,Expedited,98.03,Accessory,None,None
TRS0801240049,19653,39,Female,No,Smartphone,SMP234,5,Cancelled,Credit Card,10257.12,1139.68,9,2024-01-08,Standard,0.0,None,None,None
TRS0801240050,18548,61,Female,No,Headphones,HDP456,1,Completed,PayPal,1805.9,361.18,5,2024-01-08,Standard,139.34,Accessory,Extended Warranty,Extended Warranty
TRS0801240051,6773,41,Female,No,Smartphone,SKU1001,5,Completed,PayPal,145.25,20.75,7,2024-01-08,Standard,75.79,Accessory,Extended Warranty,Extended Warranty
TRS0801240052,4540,35,Female,Yes,Smartphone,SKU1001,5,Cancelled,PayPal,62.25,20.75,3,2024-01-08,Express,37.71,Accessory,None,None
TRS0801240053,13985,55,Female,Yes,Smartphone,SMP234,5,Cancelled,PayPal,4558.72,1139.68,4,2024-01-08,Same Day,10.47,Accessory,None,None
TRS0801240054,2031,36,Male,Yes,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-01-08,Overnight,0.0,None,None,None
TRS0801240055,11814,68,Male,No,Laptop,LTP123,4,Cancelled,Bank Transfer,2697.28,674.32,4,2024-01-08,Same Day,125.62,Accessory,Impulse Item,None
TRS0901240001,1916,73,Male,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-01-09,Standard,67.21,Impulse Item,Accessory,None
TRS0901240002,18307,68,Female,No,Headphones,HDP456,4,Completed,Credit Card,2167.08,361.18,6,2024-01-09,Standard,199.44,Accessory,Impulse Item,Extended Warranty
TRS0901240003,9539,29,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-01-09,Overnight,65.19,Extended Warranty,Extended Warranty,None
TRS0901240004,1798,71,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-01-09,Standard,0.0,None,None,None
